,CarName,city,car_price,body_type,transmission,seller_type,owner_type,color,Year,Brand,Fuel_used,km_driven,Locality
10419,2016 BMW X5 xDrive 30d Design Pure Experience 5 Seater,new-delhi,40.5,luxury,automatic,dealer,first-owner,blue,2016,BMW,Diesel,40000.0,Ashok Vihar
10420,2019 BMW 5 Series 520d Luxury Line,new-delhi,50.0,luxury,automatic,dealer,first-owner,blue,2019,BMW,Diesel,8100.0,Ramesh Nagar
10421,2011 Audi Q5 30 TDI quattro Premium,new-delhi,9.0,luxury,automatic,dealer,first-owner,blue,2011,Audi,Diesel,115847.0,Jangpura
10422,2017 BMW 3 Series 320d M Sport,new-delhi,27.5,luxury,automatic,dealer,first-owner,blue,2017,BMW,Diesel,36000.0,Shalimar Bagh
10423,2017 BMW 3 Series GT Luxury Line,new-delhi,27.0,luxury,automatic,dealer,first-owner,blue,2017,BMW,Diesel,38001.0,Vikas Puri
10424,2017 BMW 3 Series GT Luxury Line,new-delhi,26.99,luxury,automatic,dealer,first-owner,blue,2017,BMW,Diesel,55011.0,Vikas Puri
10425,2014 BMW 3 Series GT 320d Luxury Line,new-delhi,20.0,luxury,automatic,dealer,first-owner,blue,2014,BMW,Diesel,50000.0,Vikaspuri
10426,2014 Jaguar XJ 3.0L Portfolio,new-delhi,37.0,luxury,automatic,dealer,first-owner,blue,2014,Jaguar,Diesel,23800.0,Lajpat Nagar
10427,2016 BMW 3 Series 320i Prestige,new-delhi,21.5,luxury,automatic,dealer,first-owner,blue,2016,BMW,Petrol,31000.0,Ashok Vihar
10428,2018 BMW 3 Series GT Luxury Line,new-delhi,34.0,luxury,automatic,dealer,first-owner,blue,2018,BMW,Diesel,16000.0,Ashok Vihar
10429,2017 BMW 3 Series GT Luxury Line,new-delhi,27.0,luxury,automatic,dealer,first-owner,blue,2017,BMW,Diesel,38000.0,Vikas Puri
10430,2015 BMW 3 Series 320d GT Luxury Line,new-delhi,25.5,luxury,automatic,dealer,first-owner,blue,2015,BMW,Diesel,31000.0,Ashok Vihar
10431,2016 BMW 3 Series 320d,new-delhi,20.0,luxury,automatic,individual,first-owner,blue,2016,BMW,Diesel,47000.0,
10432,2017 BMW X1 sDrive20d Expedition,new-delhi,25.0,luxury,automatic,individual,first-owner,blue,2017,BMW,Diesel,22000.0,
10433,2013 Jaguar XF Diesel,new-delhi,16.25,luxury,automatic,dealer,second-owner,blue,2013,Jaguar,Diesel,70000.0,Naraina
10434,2011 BMW 6 Series 640d Design Pure Experience,new-delhi,28.5,luxury,automatic,dealer,second-owner,blue,2011,BMW,Diesel,48000.0,Nariana
10435,2016 BMW 3 Series GT Luxury Line,new-delhi,25.0,luxury,automatic,dealer,second-owner,blue,2016,BMW,Diesel,28000.0,Janakpuri
10436,2011 Mercedes-Benz E-Class E 200 CGI Elegance,new-delhi,11.4,luxury,automatic,dealer,second-owner,blue,2011,Mercedes-Benz,Petrol,55000.0,Rajouri Garden
10437,2011 Audi A6 2.0 TDI  Design Edition,new-delhi,11.25,luxury,automatic,dealer,second-owner,blue,2011,Audi,Diesel,46579.0,Ashok Nagar
10438,2016 BMW 3 Series 320i Luxury Line,new-delhi,24.24,luxury,automatic,dealer,second-owner,blue,2016,BMW,Petrol,18000.0,Karol Bagh
10439,2011 Mercedes-Benz E-Class E 200 CGI Elegance,new-delhi,11.5,luxury,automatic,dealer,second-owner,blue,2011,Mercedes-Benz,Petrol,55000.0,Subhash Nagar
10440,2016 Mercedes-Benz New C-Class Cabriolet C 300,new-delhi,49.0,luxury,automatic,dealer,second-owner,blue,2016,Mercedes-Benz,Petrol,17000.0,Nariana
10441,2011 Audi A4 30 TFSI Premium Plus,new-delhi,9.5,luxury,automatic,dealer,second-owner,blue,2011,Audi,Petrol,70000.0,Karam Pura
10442,2006 Audi A6 2.0 TDI  Design Edition,new-delhi,6.5,luxury,automatic,dealer,second-owner,blue,2006,Audi,Diesel,65000.0,Rajouri Garden
10443,2010 BMW 3 Series 320i,new-delhi,8.7,luxury,automatic,individual,second-owner,blue,2010,BMW,Petrol,67800.0,
10444,2007 BMW 5 Series 523i,new-delhi,5.5,luxury,automatic,dealer,third-owner-or-more,blue,2007,BMW,Petrol,52000.0,Gurgaon
10445,2012 BMW X3 xDrive20d,new-delhi,13.75,luxury,automatic,individual,third-owner-or-more,blue,2012,BMW,Diesel,78000.0,
10446,2018 Audi Q5 35TDI Technology,new-delhi,42.75,luxury,automatic,dealer,first-owner,black,2018,Audi,Diesel,23400.0,Naraina
10447,2018 Audi A6 35 TDI Technology,new-delhi,33.0,luxury,automatic,dealer,first-owner,black,2018,Audi,Diesel,19500.0,Nariana
10448,2016 Volvo S90 D4 Inscription BSIV,new-delhi,35.0,luxury,automatic,dealer,first-owner,black,2016,Volvo,Diesel,52000.0,Nariana
10449,2012 Audi R8 5.2 TFSI Convertible,new-delhi,85.0,luxury,automatic,dealer,first-owner,black,2012,Audi,Petrol,12000.0,Nariana
10450,2018 Mercedes-Benz GLC Progressive 300,new-delhi,42.0,luxury,automatic,dealer,first-owner,black,2018,Mercedes-Benz,Petrol,20000.0,Chanakya Puri
10451,2015 Mercedes-Benz E-Class E250 CDI Avantgrade,new-delhi,21.0,luxury,automatic,dealer,first-owner,black,2015,Mercedes-Benz,Diesel,65000.0,Chanakya Puri
10452,2017 Mercedes-Benz S-Class S 350 CDI,new-delhi,57.0,luxury,automatic,dealer,first-owner,black,2017,Mercedes-Benz,Diesel,47000.0,Rajender Nagar
10453,2016 BMW 3 Series GT Luxury Line,new-delhi,26.75,luxury,automatic,dealer,first-owner,black,2016,BMW,Diesel,15000.0,Lajpat Nagar
10454,2019 Mercedes-Benz GLE Class 43 AMG Coupe,new-delhi,78.5,luxury,automatic,dealer,first-owner,black,2019,Mercedes-Benz,Petrol,2999.0,Ashok Vihar
10455,2011 Volvo S80 D5,new-delhi,8.45,luxury,automatic,dealer,first-owner,black,2011,Volvo,Diesel,55000.0,Lajpat Nagar
10456,2013 Jaguar XF 2.2 Litre Luxury,new-delhi,16.0,luxury,automatic,dealer,first-owner,black,2013,Jaguar,Diesel,48000.0,Lajpat Nagar
10457,2015 Audi Q5 3.0 TDI Quattro Technology,new-delhi,22.49,luxury,automatic,dealer,first-owner,black,2015,Audi,Diesel,66000.0,Lodi Colony
10458,2012 Audi A4 2.0 TDI Premium Sport Limited Edition,new-delhi,8.9,luxury,automatic,dealer,first-owner,black,2012,Audi,Diesel,72000.0,Delhi
10459,2014 Volvo XC90 D5 AT AWD,new-delhi,22.5,luxury,automatic,dealer,first-owner,black,2014,Volvo,Diesel,24000.0,Karol Bagh
10460,2015 Volvo S60 D5 Inscription,new-delhi,20.5,luxury,automatic,dealer,first-owner,black,2015,Volvo,Diesel,37010.0,Patel Nagar
10461,2012 Audi A6 2.0 TDI Special Edition,new-delhi,12.0,luxury,automatic,dealer,first-owner,black,2012,Audi,Diesel,17000.0,Ashok Vihar
10462,2018 Mercedes-Benz New C-Class Progressive C 220d,new-delhi,35.4,luxury,automatic,dealer,first-owner,black,2018,Mercedes-Benz,Diesel,25000.0,Ashok Vihar
10463,2013 BMW X3 xDrive20d,new-delhi,15.0,luxury,automatic,dealer,first-owner,black,2013,BMW,Diesel,22000.0,Preet Vihar
10464,2014 Audi A6 2.0 TDI Technology,new-delhi,14.75,luxury,automatic,dealer,first-owner,black,2014,Audi,Diesel,86100.0,Vigyan Vihar
10465,2016 BMW 3 Series GT Luxury Line,new-delhi,28.99,luxury,automatic,dealer,first-owner,black,2016,BMW,Diesel,30000.0,Lodi Colony
10466,2018 Audi A4 30 TFSI Technology,new-delhi,35.0,luxury,automatic,individual,first-owner,black,2018,Audi,Petrol,11000.0,
10467,2015 Volvo V40 D3 R Design,new-delhi,14.5,luxury,automatic,individual,first-owner,black,2015,Volvo,Diesel,40000.0,
10468,2015 Jaguar XF 2.2 Litre Executive,new-delhi,22.5,luxury,automatic,individual,first-owner,black,2015,Jaguar,Diesel,41000.0,
10469,2011 BMW 3 Series 320d Highline,new-delhi,9.0,luxury,automatic,individual,first-owner,black,2011,BMW,Diesel,95000.0,
10470,2012 Jaguar XF 3.0 Litre S Premium Luxury,new-delhi,19.0,luxury,automatic,individual,first-owner,black,2012,Jaguar,Diesel,35000.0,
10471,2013 Mercedes-Benz E-Class Elegance 220 CDI,new-delhi,12.0,luxury,automatic,individual,first-owner,black,2013,Mercedes-Benz,Diesel,45000.0,
10472,2011 Jaguar XJ 3.0L,new-delhi,18.5,luxury,automatic,individual,first-owner,black,2011,Jaguar,Diesel,55000.0,
10473,2014 Mercedes-Benz S-Class S 500 Coupe,new-delhi,55.0,luxury,automatic,dealer,second-owner,black,2014,Mercedes-Benz,Petrol,25000.0,Nariana
10474,2017 BMW 5 Series 520d Luxury Line,new-delhi,31.0,luxury,automatic,dealer,second-owner,black,2017,BMW,Diesel,12000.0,Karol Bagh
10475,2016 Mercedes-Benz SLK-Class SLK 350,new-delhi,40.0,luxury,automatic,dealer,second-owner,black,2016,Mercedes-Benz,Petrol,10000.0,Ashok Vihar
10476,2010 Mercedes-Benz E-Class E350 Diesel,new-delhi,8.5,luxury,automatic,dealer,second-owner,black,2010,Mercedes-Benz,Diesel,60000.0,Lodi Colony
10477,2008 BMW 5 Series 525i,new-delhi,6.0,luxury,automatic,dealer,second-owner,black,2008,BMW,Petrol,80001.0,Janakpuri
10478,2013 Volvo XC60 D4 Kinetic,new-delhi,12.5,luxury,automatic,dealer,second-owner,black,2013,Volvo,Diesel,89000.0,Vikas Puri
10479,2014 Audi A4 1.8 TFSI,new-delhi,14.65,luxury,automatic,dealer,second-owner,black,2014,Audi,Petrol,39500.0,Prashant Vihar
10480,2013 BMW 5 Series 520d Modern Line,new-delhi,15.25,luxury,automatic,dealer,second-owner,black,2013,BMW,Diesel,75000.0,Naraina
10481,2012 Audi A6 2.0 TDI,new-delhi,11.75,luxury,automatic,dealer,second-owner,black,2012,Audi,Diesel,68000.0,Ramesh Nagar
10482,2009 Mercedes-Benz E-Class E350 Petrol,new-delhi,10.0,luxury,automatic,dealer,second-owner,black,2009,Mercedes-Benz,Petrol,80000.0,Greater Kailash
10483,2016 Mercedes-Benz New C-Class Prime C 200,new-delhi,27.21,luxury,automatic,dealer,second-owner,black,2016,Mercedes-Benz,Petrol,12000.0,Karol Bagh
10484,2008 BMW 5 Series 525i,new-delhi,6.95,luxury,automatic,dealer,second-owner,black,2008,BMW,Petrol,72000.0,Janakpuri
10485,2011 Audi A6 2.0 TDI  Design Edition,new-delhi,10.0,luxury,automatic,dealer,second-owner,black,2011,Audi,Diesel,95000.0,Jangpura
10486,2010 Audi A4 1.8 TFSI,new-delhi,9.9,luxury,automatic,dealer,second-owner,black,2010,Audi,Petrol,34000.0,Geeta Colony
10487,2011 Volvo S80 D5,new-delhi,8.45,luxury,automatic,dealer,second-owner,black,2011,Volvo,Diesel,75000.0,Lajpat Nagar
10488,2011 Mercedes-Benz M-Class ML 350 4Matic,new-delhi,8.0,luxury,automatic,dealer,second-owner,black,2011,Mercedes-Benz,Diesel,95000.0,Patel Nagar
10489,2015 Mercedes-Benz M-Class ML 250 CDI,new-delhi,25.5,luxury,automatic,dealer,second-owner,black,2015,Mercedes-Benz,Diesel,30000.0,Naraina
10490,2015 Mercedes-Benz M-Class ML 250 CDI,new-delhi,25.75,luxury,automatic,dealer,second-owner,black,2015,Mercedes-Benz,Diesel,45000.0,Rajouri Garden
10491,2011 Audi A6 2.7 TDI,new-delhi,8.5,luxury,automatic,individual,second-owner,black,2011,Audi,Diesel,90000.0,
10492,2008 BMW 3 Series 320i Sedan,new-delhi,5.5,luxury,automatic,individual,second-owner,black,2008,BMW,Petrol,50000.0,
10493,2013 Mercedes-Benz E-Class E250 CDI Avantgrade,new-delhi,15.25,luxury,automatic,dealer,third-owner-or-more,black,2013,Mercedes-Benz,Diesel,56000.0,Naraina
10494,2008 Audi A6 2.8 FSI,new-delhi,5.9,luxury,automatic,individual,third-owner-or-more,black,2008,Audi,Petrol,90000.0,
10495,2014 Mercedes-Benz E-Class E250 CDI Avantgrade,new-delhi,20.5,luxury,automatic,dealer,first-owner,brown,2014,Mercedes-Benz,Diesel,80000.0,Naraina
10496,2017 BMW 5 Series 520d Luxury Line,new-delhi,32.0,luxury,automatic,dealer,first-owner,brown,2017,BMW,Diesel,24000.0,Ashok Vihar
10497,2012 BMW 5 Series 520d,new-delhi,12.5,luxury,automatic,dealer,first-owner,brown,2012,BMW,Diesel,80001.0,Janakpuri
10498,2013 Mercedes-Benz New C-Class 220 CDI AT,new-delhi,11.7,luxury,automatic,dealer,first-owner,brown,2013,Mercedes-Benz,Diesel,68800.0,Ramesh Nagar
10499,2015 Mercedes-Benz New C-Class C 220d Avantgarde Edition C,new-delhi,23.5,luxury,automatic,dealer,first-owner,brown,2015,Mercedes-Benz,Diesel,40000.0,Vikas Puri
10500,2013 Mercedes-Benz New C-Class 220 CDI AT,new-delhi,11.51,luxury,automatic,dealer,first-owner,brown,2013,Mercedes-Benz,Diesel,68000.0,Ramesh Nagar
10501,2015 Mercedes-Benz E-Class E250 CDI Avantgarde,new-delhi,23.5,luxury,automatic,dealer,first-owner,brown,2015,Mercedes-Benz,Diesel,22000.0,Vikaspuri
10502,2014 Mercedes-Benz E-Class E250 CDI Avantgrade,new-delhi,19.9,luxury,automatic,dealer,first-owner,brown,2014,Mercedes-Benz,Diesel,78000.0,Kirti nagar
10503,2016 BMW 3 Series GT Luxury Line,new-delhi,26.85,luxury,automatic,dealer,first-owner,brown,2016,BMW,Diesel,15800.0,Lajpat Nagar
10504,2016 BMW 3 Series GT Luxury Line,new-delhi,26.9,luxury,automatic,dealer,first-owner,brown,2016,BMW,Diesel,16000.0,Ashok Vihar
10505,2013 Volvo XC90 D5 AT AWD,new-delhi,13.75,luxury,automatic,dealer,first-owner,brown,2013,Volvo,Diesel,73000.0,Lodi Road
10506,2014 BMW X3 xDrive 20d Luxury Line,new-delhi,17.51,luxury,automatic,dealer,first-owner,brown,2014,BMW,Diesel,65000.0,Lajpat Nagar
10507,2016 Audi A3 35 TDI Premium Plus,new-delhi,19.5,luxury,automatic,dealer,first-owner,brown,2016,Audi,Diesel,28000.0,Karol Bagh
10508,2013 Audi Q5 2.0 TDI Premium Plus,new-delhi,15.0,luxury,automatic,dealer,first-owner,brown,2013,Audi,Diesel,55000.0,Vikaspuri
10509,2016 Jaguar XF 3.0 Litre S Premium Luxury,new-delhi,23.75,luxury,automatic,dealer,first-owner,brown,2016,Jaguar,Diesel,69100.0,Rajender Nagar
10510,2014 Audi A4 2.0 TDI Premium Sport Limited Edition,new-delhi,13.75,luxury,automatic,dealer,first-owner,brown,2014,Audi,Diesel,65000.0,Ashok Vihar
10511,2015 Mercedes-Benz GLA Class 200 d Sport,new-delhi,19.5,luxury,automatic,dealer,first-owner,brown,2015,Mercedes-Benz,Diesel,57000.0,Lajpat Nagar
10512,2013 Volvo XC60 D4 Summum,new-delhi,10.0,luxury,automatic,dealer,first-owner,brown,2013,Volvo,Diesel,100000.0,Chanakya Puri
10513,2015 Audi A4 35 TDI Technology Edition,new-delhi,15.0,luxury,automatic,dealer,first-owner,brown,2015,Audi,Diesel,62000.0,Mahabir Nagar
10514,2013 Mercedes-Benz E-Class 280 CDI,new-delhi,19.35,luxury,automatic,dealer,first-owner,brown,2013,Mercedes-Benz,Diesel,39500.0,Paschim Vihar
10515,2013 Mercedes-Benz B Class B180 CDI,new-delhi,10.99,luxury,automatic,individual,first-owner,brown,2013,Mercedes-Benz,Diesel,28500.0,
10516,2015 Mercedes-Benz E-Class E250 CDI Avantgarde,new-delhi,20.75,luxury,automatic,dealer,second-owner,brown,2015,Mercedes-Benz,Diesel,44000.0,Naraina
10517,2015 Mercedes-Benz E-Class E250 CDI Avantgarde,new-delhi,20.99,luxury,automatic,dealer,second-owner,brown,2015,Mercedes-Benz,Diesel,40000.0,Adrash Nagar
10518,2014 Audi A4 2.0 TDI Premium Sport Limited Edition,new-delhi,13.25,luxury,automatic,dealer,second-owner,brown,2014,Audi,Diesel,35000.0,Naraina
10519,2013 Mercedes-Benz E-Class E250 CDI Classic,new-delhi,15.5,luxury,automatic,dealer,second-owner,brown,2013,Mercedes-Benz,Diesel,78000.0,Shakti Nagar
10520,2009 Mercedes-Benz E-Class 280 Elegance,new-delhi,8.5,luxury,automatic,dealer,second-owner,brown,2009,Mercedes-Benz,Petrol,88000.0,Kirti nagar
10521,2010 Mercedes-Benz E-Class E350 Cabriolet,new-delhi,27.0,luxury,automatic,dealer,third-owner-or-more,brown,2010,Mercedes-Benz,Petrol,39000.0,Vigyan Vihar
10522,2008 Volkswagen Caraville 2.0 TDI,new-delhi,15.45,minivan,automatic,dealer,first-owner,black,2008,Volkswagen,Diesel,33000.0,Lajpat Nagar
10523,2010 Mercedes-Benz E-Class E350 Cabriolet,new-delhi,27.0,convertible,automatic,dealer,third-owner-or-more,brown,2010,Mercedes-Benz,Petrol,39000.0,Vigyan Vihar
10524,2013 Mini Cooper S,new-delhi,17.0,convertible,automatic,dealer,first-owner,orange,2013,Mini,Petrol,37000.0,Pitampura
10525,2017 Audi TT 45 TFSI,new-delhi,43.0,coupe,automatic,dealer,first-owner,white,2017,Audi,Petrol,9800.0,Rajender Nagar
10526,2012 Mercedes-Benz E-Class E350 Coupe,new-delhi,20.0,coupe,automatic,dealer,first-owner,white,2012,Mercedes-Benz,Petrol,23000.0,Janakpuri
10527,2012 Mercedes-Benz E-Class E350 Coupe,new-delhi,19.95,coupe,automatic,dealer,second-owner,white,2012,Mercedes-Benz,Petrol,23000.0,Janakpuri
10528,2017 Ford Mustang V8,new-delhi,63.0,coupe,automatic,dealer,first-owner,red,2017,Ford,Petrol,9000.0,Nariana
10529,2018 Mercedes-Benz New C-Class Coupe C43 AMG,new-delhi,59.0,coupe,automatic,dealer,first-owner,red,2018,Mercedes-Benz,Petrol,24000.0,Ashok Vihar
10530,2012 BMW 6 Series 640d Coupe,new-delhi,27.0,coupe,automatic,dealer,second-owner,red,2012,BMW,Diesel,35500.0,Vigyan Vihar
10531,2014 Mercedes-Benz S-Class S 500 Coupe,new-delhi,55.0,coupe,automatic,dealer,second-owner,black,2014,Mercedes-Benz,Petrol,25000.0,Nariana
10532,2011 Lamborghini Gallardo LP 560 4,new-delhi,97.0,coupe,automatic,dealer,second-owner,yellow,2011,Lamborghini,Petrol,20000.0,Nariana
10533,2016 Toyota Camry Hybrid 2.5,new-delhi,19.95,hybrid,automatic,dealer,first-owner,white,2016,Toyota,Petrol,80000.0,Lodi Road
10534,2017 Toyota Camry Hybrid 2.5,new-delhi,20.75,hybrid,automatic,dealer,first-owner,silver,2017,Toyota,Petrol,27800.0,Rajouri Garden
10535,2012 Toyota Prius Z6,new-delhi,12.99,hybrid,automatic,dealer,first-owner,silver,2012,Toyota,Petrol,60000.0,Lodi Colony
10536,2012 Toyota Prius Z5,new-delhi,13.99,hybrid,automatic,dealer,first-owner,silver,2012,Toyota,Petrol,60000.0,Lodi Road
10537,2017 Toyota Camry Hybrid 2.5,new-delhi,21.95,hybrid,automatic,dealer,first-owner,black,2017,Toyota,Petrol,45600.0,Rajouri Garden
10538,2019 Tata Zest Revotron 1.2T XE,noida,4.0,sedan,manual,individual,first-owner,white,2019,Tata,Petrol,30000.0,
10539,2014 Honda City i DTEC V,noida,5.3,sedan,manual,individual,first-owner,white,2014,Honda,Diesel,110000.0,
10540,2015 Honda Amaze VX i-DTEC,noida,4.3,sedan,manual,individual,first-owner,white,2015,Honda,Diesel,70000.0,
10541,2015 Honda City i DTEC V,noida,5.9,sedan,manual,individual,first-owner,white,2015,Honda,Diesel,70000.0,
10542,2012 Maruti Swift Dzire 1.2 Vxi BSIV,noida,3.5,sedan,manual,individual,first-owner,white,2012,Maruti,Petrol,80000.0,
10543,2011 Hyundai Accent Executive,noida,1.9,sedan,manual,individual,first-owner,white,2011,Hyundai,Petrol,77000.0,
10544,2012 Skoda Rapid 1.6 TDI Ambition,noida,2.89,sedan,manual,individual,first-owner,white,2012,Skoda,Diesel,120000.0,
10545,2010 Fiat Linea Emotion,noida,2.0,sedan,manual,individual,first-owner,white,2010,Fiat,Petrol,120000.0,
10546,2016 Honda City i VTEC V,noida,6.75,sedan,manual,dealer,second-owner,white,2016,Honda,Petrol,50000.0,Naraina
10547,2019 Hyundai Verna 1.6 SX VTVT,noida,9.75,sedan,manual,dealer,second-owner,white,2019,Hyundai,Petrol,12000.0,Preet Vihar
10548,2010 Skoda Superb Elegance 1.8 TSI AT,noida,4.85,sedan,manual,dealer,second-owner,white,2010,Skoda,Petrol,50000.0,Pandav Nagar
10549,2014 Honda City i DTec V,noida,4.75,sedan,manual,dealer,second-owner,white,2014,Honda,Diesel,69000.0,Rajouri Garden
10550,2012 Maruti Swift Dzire 1.2 Vxi BSIV,noida,3.33,sedan,manual,dealer,second-owner,white,2012,Maruti,Petrol,43000.0,Jangpura
10551,2011 Maruti SX4 Vxi BSIV,noida,2.35,sedan,manual,dealer,second-owner,white,2011,Maruti,Petrol,58324.0,Tagore Garden
10552,2014 Skoda Rapid 1.6 MPI Ambition Plus,noida,3.94,sedan,manual,dealer,second-owner,white,2014,Skoda,Petrol,58000.0,Ramesh Nagar
10553,2012 Honda City 1.5 S MT,noida,3.5,sedan,manual,dealer,second-owner,white,2012,Honda,Petrol,95000.0,Delhi
10554,2014 Volkswagen Vento Diesel Comfortline,noida,3.5,sedan,manual,dealer,second-owner,white,2014,Volkswagen,Diesel,70000.0,Karol Bagh
10555,2013 Ford Fiesta Classic 1.6 Duratec CLXI,noida,2.55,sedan,manual,dealer,second-owner,white,2013,Ford,Petrol,58001.0,Shakarpur
10556,2010 Toyota Corolla Altis G,noida,2.8,sedan,manual,dealer,second-owner,white,2010,Toyota,Petrol,65000.0,Ramesh Nagar
10557,2011 Toyota Corolla Altis 1.8 J,noida,3.4,sedan,manual,dealer,second-owner,white,2011,Toyota,Petrol,50000.0,Karol Bagh
10558,2014 Honda City i DTEC SV,noida,4.95,sedan,manual,dealer,second-owner,white,2014,Honda,Diesel,61000.0,Ramesh Nagar
10559,2013 Maruti SX4 VDI,noida,2.85,sedan,manual,dealer,second-owner,white,2013,Maruti,Diesel,62000.0,Karol Bagh
10560,2011 Honda City 1.5 V MT Exclusive,noida,3.61,sedan,manual,dealer,second-owner,white,2011,Honda,Petrol,55000.0,Indra Vihar
10561,2014 Ford Fiesta Classic 1.6 Duratec LXI,noida,2.85,sedan,manual,dealer,second-owner,white,2014,Ford,Petrol,77000.0,Ramesh Nagar
10562,2007 Honda Accord VTi-L (MT),noida,1.75,sedan,manual,dealer,second-owner,white,2007,Honda,Petrol,65000.0,Lajpat Nagar
10563,2012 Maruti Swift Dzire 1.2 Vxi BSIV,noida,3.25,sedan,manual,dealer,second-owner,white,2012,Maruti,Petrol,62000.0,Karol Bagh
10564,2010 Maruti Swift Dzire Vdi BSIV,noida,1.75,sedan,manual,dealer,second-owner,white,2010,Maruti,Diesel,73000.0,New Friends Colony
10565,2014 Ford Fiesta 1.6 ZXi Leather,noida,2.85,sedan,manual,dealer,second-owner,white,2014,Ford,Petrol,70000.0,Moti Nagar
10566,2013 Honda Amaze VX i-DTEC,noida,3.0,sedan,manual,individual,second-owner,white,2013,Honda,Diesel,120000.0,
10567,2015 Honda Amaze S i-Vtech,noida,4.15,sedan,manual,dealer,third-owner-or-more,white,2015,Honda,Petrol,75000.0,Naraina
10568,2009 Fiat Linea T-Jet Emotion,noida,1.3,sedan,manual,dealer,third-owner-or-more,white,2009,Fiat,Petrol,61000.0,Paschim Vihar
10569,2008 Honda City GXi,noida,1.5,sedan,manual,dealer,third-owner-or-more,white,2008,Honda,Petrol,80000.0,Ramesh Nagar
10570,2009 Hyundai Accent Executive,noida,1.1,sedan,manual,dealer,third-owner-or-more,white,2009,Hyundai,Petrol,713336.0,Jangpura
10571,2011 Hyundai Verna Transform SX VGT CRDi,noida,1.9,sedan,manual,individual,third-owner-or-more,white,2011,Hyundai,Diesel,150000.0,
10572,2010 Tata Indigo CR4,noida,2.3,sedan,manual,individual,third-owner-or-more,white,2010,Tata,Diesel,30000.0,
10573,2018 Honda Amaze VX i-VTEC,noida,6.75,sedan,manual,dealer,first-owner,silver,2018,Honda,Petrol,27000.0,Noida
10574,2017 Maruti Ciaz VDi Plus SHVS,noida,7.5,sedan,manual,individual,first-owner,silver,2017,Maruti,Diesel,50000.0,
10575,2014 Hyundai Verna 1.6 SX,noida,5.25,sedan,manual,dealer,second-owner,silver,2014,Hyundai,Diesel,60000.0,Naraina
10576,2013 Volkswagen Vento Diesel Highline,noida,4.25,sedan,manual,dealer,second-owner,silver,2013,Volkswagen,Diesel,87000.0,Pandav Nagar
10577,2014 Hyundai Verna SX Diesel,noida,4.95,sedan,manual,dealer,second-owner,silver,2014,Hyundai,Diesel,65000.0,Subhash Nagar
10578,2014 Honda Amaze S i-DTEC,noida,3.65,sedan,manual,dealer,second-owner,silver,2014,Honda,Diesel,65232.0,Pitampura
10579,2013 Honda Amaze EX i-Dtech,noida,3.33,sedan,manual,dealer,second-owner,silver,2013,Honda,Diesel,67983.0,Jangpura
10580,2006 Mercedes-Benz New C-Class 200 Kompressor,noida,4.0,sedan,manual,dealer,second-owner,silver,2006,Mercedes-Benz,Petrol,89000.0,Jangpura
10581,2013 Maruti Swift Dzire Ldi BSIV,noida,2.75,sedan,manual,dealer,second-owner,silver,2013,Maruti,Diesel,87000.0,Paschim Vihar
10582,2013 Toyota Etios GD,noida,3.5,sedan,manual,dealer,second-owner,silver,2013,Toyota,Diesel,72000.0,Karam Pura
10583,2009 Honda City 1.5 S MT,noida,2.75,sedan,manual,dealer,second-owner,silver,2009,Honda,Petrol,59000.0,Ramesh Nagar
10584,2013 Maruti Swift Dzire VDI,noida,3.45,sedan,manual,dealer,second-owner,silver,2013,Maruti,Diesel,90001.0,Rajender Nagar
10585,2009 Maruti Swift Dzire VXi,noida,1.99,sedan,manual,dealer,second-owner,silver,2009,Maruti,Petrol,87000.0,Ghitorni
10586,2013 Maruti Swift Dzire LDI,noida,3.45,sedan,manual,dealer,second-owner,silver,2013,Maruti,Diesel,90000.0,Vikas Puri
10587,2012 Maruti SX4 Green Vxi (CNG),noida,2.75,sedan,manual,dealer,second-owner,silver,2012,Maruti,CNG,52000.0,Preet Vihar
10588,2007 Ford Fiesta 1.4 Durasport EXI,noida,1.15,sedan,manual,dealer,second-owner,silver,2007,Ford,Petrol,73542.0,Tagore Garden
10589,2012 Volkswagen Vento 1.5 TDI Highline BSIV,noida,2.9,sedan,manual,dealer,second-owner,silver,2012,Volkswagen,Diesel,52500.0,Ramesh Nagar
10590,2011 Maruti SX4 ZDI Leather,noida,2.25,sedan,manual,dealer,second-owner,silver,2011,Maruti,Diesel,88000.0,Vikas Puri
10591,2011 Maruti Swift Dzire 1.2 Vxi BSIV,noida,2.65,sedan,manual,dealer,second-owner,silver,2011,Maruti,Petrol,56000.0,Sahibabad
10592,2011 Hyundai Verna 1.6 SX CRDi (O),noida,3.75,sedan,manual,dealer,second-owner,silver,2011,Hyundai,Diesel,78000.0,Ghaziabad
10593,2010 Volkswagen Jetta 1.6 Trendline,noida,2.5,sedan,manual,individual,second-owner,silver,2010,Volkswagen,Petrol,75000.0,
10594,2006 Honda City 1.5 EXI,noida,0.77777,sedan,manual,dealer,third-owner-or-more,silver,2006,Honda,Petrol,150000.0,Jangpura
10595,2010 Maruti SX4 Green Vxi (CNG),noida,1.85,sedan,manual,dealer,third-owner-or-more,silver,2010,Maruti,CNG,65000.0,Karampura
10596,2009 Skoda Superb Elegance 1.8 TSI MT,noida,2.78,sedan,manual,dealer,third-owner-or-more,silver,2009,Skoda,Petrol,61349.0,Jangpura
