,CarName,city,car_price,body_type,transmission,seller_type,owner_type,color,Year,Brand,Fuel_used,km_driven,Locality
6597,2013 Maruti Wagon R Stingray VXI,mumbai,3.15,hatchback,manual,dealer,second-owner,white,2013,Maruti,Petrol,28000.0,Borivali West
6598,2011 Hyundai i10 Magna,mumbai,2.45,hatchback,manual,dealer,second-owner,white,2011,Hyundai,Petrol,21000.0,Bandra West
6599,2010 Hyundai i20 Magna Optional 1.4 CRDi,mumbai,2.6,hatchback,manual,dealer,second-owner,white,2010,Hyundai,Diesel,74000.0,Powai
6600,2011 Maruti Ritz VDi,mumbai,2.8,hatchback,manual,dealer,second-owner,white,2011,Maruti,Diesel,87000.0,Navi Mumbai
6601,2009 Maruti Ritz VXi,mumbai,2.15,hatchback,manual,dealer,second-owner,white,2009,Maruti,Petrol,62000.0,Mira Road West
6602,2010 Maruti Alto Green LXi (CNG),mumbai,1.85,hatchback,manual,dealer,second-owner,white,2010,Maruti,CNG,77897.0,Chembur
6603,2010 Chevrolet Spark 1.0 LT,mumbai,1.1,hatchback,manual,dealer,second-owner,white,2010,Chevrolet,Petrol,69000.0,Mulund West
6604,2012 Maruti Swift LXI Option SP Limited Edition,mumbai,3.25,hatchback,manual,dealer,second-owner,white,2012,Maruti,Petrol,85000.0,Andheri West
6605,2013 Maruti Swift LXI,mumbai,3.5,hatchback,manual,individual,second-owner,white,2013,Maruti,Petrol,55000.0,
6606,2018 Hyundai Grand i10 1.2 Kappa Magna BSIV,mumbai,5.0,hatchback,manual,individual,second-owner,white,2018,Hyundai,Petrol,15000.0,
6607,2010 Maruti Swift VXi BSIV,mumbai,2.5,hatchback,manual,individual,second-owner,white,2010,Maruti,Petrol,50000.0,
6608,2010 Maruti Swift VXI BSIII,mumbai,2.5,hatchback,manual,individual,second-owner,white,2010,Maruti,Petrol,100000.0,
6609,2010 Maruti Wagon R LXI CNG,mumbai,1.9,hatchback,manual,individual,second-owner,white,2010,Maruti,CNG,80000.0,
6610,2013 Maruti Alto 800 LXI,mumbai,2.1,hatchback,manual,individual,second-owner,white,2013,Maruti,Petrol,35000.0,
6611,2011 Hyundai i20 1.2 Sportz,mumbai,2.9,hatchback,manual,individual,second-owner,white,2011,Hyundai,Petrol,40000.0,
6612,2008 Maruti Zen Estilo LXI BSIII,mumbai,1.4,hatchback,manual,individual,second-owner,white,2008,Maruti,Petrol,58290.0,
6613,2011 Honda Jazz X,mumbai,3.25,hatchback,manual,individual,second-owner,white,2011,Honda,Petrol,70000.0,
6614,2009 Hyundai i20 Magna,mumbai,2.3,hatchback,manual,individual,second-owner,white,2009,Hyundai,Petrol,80000.0,
6615,2010 Maruti Wagon R VXI Minor,mumbai,2.2,hatchback,manual,individual,second-owner,white,2010,Maruti,Petrol,79000.0,
6616,2012 Chevrolet Beat LT,mumbai,1.75,hatchback,manual,dealer,third-owner-or-more,white,2012,Chevrolet,Petrol,75000.0,Kandivali West
6617,2009 Maruti Swift 1.3 VXI ABS,mumbai,2.0,hatchback,manual,individual,third-owner-or-more,white,2009,Maruti,Petrol,130000.0,
6618,2009 Tata Indica eV2 DLE BSIII,mumbai,1.0,hatchback,manual,individual,third-owner-or-more,white,2009,Tata,Diesel,100000.0,
6619,2013 Toyota Etios Liva 1.2 G,mumbai,3.35,hatchback,manual,dealer,first-owner,silver,2013,Toyota,Petrol,48448.0,Jogeshwari West
6620,2014 Hyundai Grand i10 1.2 Kappa Asta,mumbai,3.99,hatchback,manual,dealer,first-owner,silver,2014,Hyundai,Petrol,56198.0,Thane West
6621,2014 Maruti Ritz VXI,mumbai,3.4,hatchback,manual,dealer,first-owner,silver,2014,Maruti,Petrol,34000.0,Navi Mumbai
6622,2011 Maruti Ritz VDi,mumbai,2.5,hatchback,manual,dealer,first-owner,silver,2011,Maruti,Diesel,67000.0,Navi Mumbai
6623,2016 Hyundai i20 Sportz 1.2,mumbai,6.5,hatchback,manual,dealer,first-owner,silver,2016,Hyundai,Petrol,27279.0,Vasai (E)
6624,2015 Maruti Ritz VXi,mumbai,3.75,hatchback,manual,dealer,first-owner,silver,2015,Maruti,Petrol,39155.0,Vitthalwadi
6625,2014 Chevrolet Beat Diesel LS,mumbai,2.48,hatchback,manual,dealer,first-owner,silver,2014,Chevrolet,Diesel,49000.0,Chakala Midc
6626,2011 Ford Figo Diesel Titanium,mumbai,2.45,hatchback,manual,dealer,first-owner,silver,2011,Ford,Diesel,63000.0,J.B. Nagar
6627,2016 Maruti SX4 S Cross Zeta DDiS 200 SH,mumbai,8.45,hatchback,manual,dealer,first-owner,silver,2016,Maruti,Diesel,16960.0,Mulund West
6628,2010 Tata Nano Lx BSIV,mumbai,0.65,hatchback,manual,dealer,first-owner,silver,2010,Tata,Petrol,16000.0,Chembur East
6629,2010 Maruti Alto Green LXi (CNG),mumbai,1.85,hatchback,manual,dealer,first-owner,silver,2010,Maruti,CNG,11000.0,Chembur
6630,2007 Maruti Swift VDI BSIV,mumbai,2.25,hatchback,manual,dealer,first-owner,silver,2007,Maruti,Diesel,88281.0,Chembur
6631,2013 Maruti Wagon R CNG LXI BSIV,mumbai,3.21,hatchback,manual,dealer,first-owner,silver,2013,Maruti,CNG,44500.0,Thane West
6632,2017 Renault KWID RXT,mumbai,3.45,hatchback,manual,dealer,first-owner,silver,2017,Renault,Petrol,9800.0,goregaon (w)
6633,2010 Ford Figo Diesel ZXI,mumbai,2.21,hatchback,manual,dealer,first-owner,silver,2010,Ford,Diesel,76400.0,Mulund West
6634,2017 Maruti Baleno 1.3 Alpha,mumbai,7.71,hatchback,manual,dealer,first-owner,silver,2017,Maruti,Diesel,31000.0,Chikhal Dongre
6635,2010 Hyundai i10 Sportz,mumbai,2.25,hatchback,manual,dealer,first-owner,silver,2010,Hyundai,Petrol,63000.0,J.B. Nagar
6636,2019 Hyundai Santro Magna,mumbai,5.45,hatchback,manual,dealer,first-owner,silver,2019,Hyundai,Petrol,7000.0,Borivali West
6637,2012 Maruti Ritz LDi,mumbai,2.75,hatchback,manual,dealer,first-owner,silver,2012,Maruti,Diesel,62000.0,Borivali West
6638,2017 Hyundai Grand i10 1.2 Kappa Sportz BSIV,mumbai,5.5,hatchback,manual,individual,first-owner,silver,2017,Hyundai,Petrol,7000.0,
6639,2016 Maruti Baleno 1.2 Zeta,mumbai,5.5,hatchback,manual,individual,first-owner,silver,2016,Maruti,Petrol,44170.0,
6640,2010 Maruti Alto LXi,mumbai,1.5,hatchback,manual,individual,first-owner,silver,2010,Maruti,Petrol,20000.0,
6641,2015 Hyundai i20 Sportz Option 1.2,mumbai,5.45,hatchback,manual,individual,first-owner,silver,2015,Hyundai,Petrol,30000.0,
6642,2018 Maruti Celerio VXI CNG Optional BSIV,mumbai,5.0,hatchback,manual,individual,first-owner,silver,2018,Maruti,CNG,20000.0,
6643,2014 Maruti Alto 800 CNG LXI,mumbai,2.6,hatchback,manual,individual,first-owner,silver,2014,Maruti,CNG,50000.0,
6644,2019 Hyundai Grand i10 Magna,mumbai,6.0,hatchback,manual,individual,first-owner,silver,2019,Hyundai,Petrol,8000.0,
6645,2016 Renault KWID 1.0 RXT Optional,mumbai,2.95,hatchback,manual,individual,first-owner,silver,2016,Renault,Petrol,30000.0,
6646,2014 Maruti Swift VDI BSIV,mumbai,5.5,hatchback,manual,individual,first-owner,silver,2014,Maruti,Diesel,60000.0,
6647,2017 Maruti Swift VDI BSIV,mumbai,6.4,hatchback,manual,individual,first-owner,silver,2017,Maruti,Diesel,60000.0,
6648,2017 Maruti Wagon R LXI CNG,mumbai,4.5,hatchback,manual,individual,first-owner,silver,2017,Maruti,CNG,70000.0,
6649,2009 Maruti Wagon R VXI BSIII,mumbai,2.0,hatchback,manual,individual,first-owner,silver,2009,Maruti,Petrol,40000.0,
6650,2014 Hyundai i20 Magna Optional 1.4 CRDi,mumbai,4.25,hatchback,manual,individual,first-owner,silver,2014,Hyundai,Diesel,70000.0,
6651,2017 Maruti Wagon R LXI Optional,mumbai,4.4,hatchback,manual,individual,first-owner,silver,2017,Maruti,Petrol,90000.0,
6652,2015 Hyundai EON Magna Plus,mumbai,3.0,hatchback,manual,individual,first-owner,silver,2015,Hyundai,Petrol,54000.0,
6653,2009 Maruti Wagon R LXI Minor,mumbai,2.0,hatchback,manual,individual,first-owner,silver,2009,Maruti,Petrol,50000.0,
6654,2007 Maruti Swift VXi BSIV,mumbai,1.85,hatchback,manual,dealer,second-owner,silver,2007,Maruti,Petrol,51179.0,nerul
6655,2014 Maruti Wagon R VXI BS IV,mumbai,3.19,hatchback,manual,dealer,second-owner,silver,2014,Maruti,Petrol,26886.0,Thane West
6656,2011 Nissan Micra XV,mumbai,2.3,hatchback,manual,dealer,second-owner,silver,2011,Nissan,Petrol,46827.0,Mulund West
6657,2014 Maruti Alto 800 CNG LXI,mumbai,2.65,hatchback,manual,dealer,second-owner,silver,2014,Maruti,CNG,25000.0,Bazargate
6658,2010 Maruti Wagon R LXI CNG,mumbai,2.25,hatchback,manual,dealer,second-owner,silver,2010,Maruti,CNG,55223.0,Thane West
6659,2014 Maruti Wagon R LXI BS IV,mumbai,3.1,hatchback,manual,dealer,second-owner,silver,2014,Maruti,Petrol,47000.0,Thane West
6660,2010 Maruti Zen Estilo VXI BSIII,mumbai,1.95,hatchback,manual,dealer,second-owner,silver,2010,Maruti,Petrol,89028.0,Mulund West
6661,2012 Hyundai i20 1.2 Asta,mumbai,3.75,hatchback,manual,dealer,second-owner,silver,2012,Hyundai,Petrol,64982.0,Navi Mumbai
6662,2011 Maruti Ritz ZXi,mumbai,2.5,hatchback,manual,dealer,second-owner,silver,2011,Maruti,Petrol,67000.0,Andheri East
6663,2007 Maruti Swift ZXI BSIII,mumbai,1.55,hatchback,manual,dealer,second-owner,silver,2007,Maruti,Petrol,111000.0,Borivali West
6664,2010 Hyundai i20 1.2 Sportz,mumbai,2.55,hatchback,manual,dealer,second-owner,silver,2010,Hyundai,Petrol,66000.0,Dahisar
6665,2012 Hyundai i20 1.4 CRDi Magna,mumbai,2.75,hatchback,manual,dealer,second-owner,silver,2012,Hyundai,Diesel,88000.0,Bhayander East
6666,2011 Maruti Alto LXi,mumbai,1.75,hatchback,manual,dealer,second-owner,silver,2011,Maruti,Petrol,42200.0,Borivali West
6667,2009 Hyundai i20 Asta,mumbai,2.49,hatchback,manual,dealer,second-owner,silver,2009,Hyundai,Petrol,36000.0,goregaon (w)
6668,2008 Maruti Swift 1.3 LXI,mumbai,1.99,hatchback,manual,dealer,second-owner,silver,2008,Maruti,Petrol,60000.0,Andheri East
6669,2013 Maruti Ritz ZXi,mumbai,2.85,hatchback,manual,dealer,second-owner,silver,2013,Maruti,Petrol,51000.0,Dahisar
6670,2011 Maruti Wagon R VXI BS IV,mumbai,2.25,hatchback,manual,dealer,second-owner,silver,2011,Maruti,Petrol,72000.0,Mulund West
6671,2012 Fiat Punto 1.3 Emotion,mumbai,1.79,hatchback,manual,dealer,second-owner,silver,2012,Fiat,Diesel,70000.0,Powai
6672,2009 Maruti A-Star Vxi,mumbai,1.75,hatchback,manual,dealer,second-owner,silver,2009,Maruti,Petrol,73203.0,Andheri East
6673,2014 Toyota Etios Liva G,mumbai,3.1,hatchback,manual,individual,second-owner,silver,2014,Toyota,Petrol,20000.0,
6674,2006 Maruti Swift 1.3 VXi,mumbai,1.4,hatchback,manual,individual,second-owner,silver,2006,Maruti,Petrol,50400.0,
6675,2005 Maruti Zen LXI,mumbai,0.65,hatchback,manual,individual,second-owner,silver,2005,Maruti,Petrol,78000.0,
6676,2012 Ford Figo Petrol EXI,mumbai,1.8,hatchback,manual,dealer,third-owner-or-more,silver,2012,Ford,Petrol,75000.0,Kandivali West
6677,2009 Hyundai i20 1.2 Asta Option with Sunroof,mumbai,2.25,hatchback,manual,dealer,third-owner-or-more,silver,2009,Hyundai,Petrol,23000.0,Dahisar
6678,2013 Maruti Alto 800 CNG LXI,mumbai,1.75,hatchback,manual,dealer,third-owner-or-more,silver,2013,Maruti,CNG,37000.0,Mumbai G.P.O.
6679,2005 Hyundai Santro Xing XG,mumbai,0.75,hatchback,manual,dealer,third-owner-or-more,silver,2005,Hyundai,Petrol,70000.0,Borivali
6680,2009 Maruti Swift Vdi BSIII,mumbai,2.8,hatchback,manual,individual,third-owner-or-more,silver,2009,Maruti,Diesel,194000.0,
6681,2007 Hyundai i10 Magna,mumbai,1.5,hatchback,manual,individual,third-owner-or-more,silver,2007,Hyundai,Petrol,60000.0,
6686,2018 Maruti Swift ZDI Plus,mumbai,7.99,hatchback,manual,dealer,first-owner,red,2018,Maruti,Diesel,28000.0,Borivali West
6687,2015 Honda Brio 1.2 S MT,mumbai,3.99,hatchback,manual,dealer,first-owner,red,2015,Honda,Petrol,12034.0,Jogeshwari West
6688,2005 Hyundai Santro Xing XS,mumbai,0.85,hatchback,manual,dealer,first-owner,red,2005,Hyundai,Petrol,40000.0,Antop Hill
6689,2016 Datsun GO A Option Petrol,mumbai,3.25,hatchback,manual,dealer,first-owner,red,2016,Datsun,Petrol,19000.0,Thane West
6690,2016 Hyundai Grand i10 1.2 Kappa Asta,mumbai,4.95,hatchback,manual,dealer,first-owner,red,2016,Hyundai,Petrol,19000.0,Bandra West
6691,2018 Hyundai i20 1.2 Spotz,mumbai,6.25,hatchback,manual,dealer,first-owner,red,2018,Hyundai,Petrol,27005.0,Malad West
6692,2019 Hyundai Santro Sportz BSIV,mumbai,5.21,hatchback,manual,dealer,first-owner,red,2019,Hyundai,Petrol,1001.0,Chembur East
6693,2015 Hyundai i20 1.2 Asta,mumbai,5.45,hatchback,manual,dealer,first-owner,red,2015,Hyundai,Petrol,46982.0,Chembur East
6694,2015 Maruti Swift VXI BSIV,mumbai,4.95,hatchback,manual,dealer,first-owner,red,2015,Maruti,Petrol,39000.0,Borivali West
6695,2015 Hyundai i20 Asta Option 1.2,mumbai,5.25,hatchback,manual,dealer,first-owner,red,2015,Hyundai,Petrol,46100.0,Mazgaon
6696,2011 Maruti Swift ZDi BSIV,mumbai,3.69,hatchback,manual,dealer,first-owner,red,2011,Maruti,Diesel,73413.0,Thane West
6697,2015 Hyundai i20 Active 1.4 S,mumbai,6.0,hatchback,manual,dealer,first-owner,red,2015,Hyundai,Diesel,52000.0,Antop Hill
6698,2018 Maruti Baleno 1.2 Delta,mumbai,6.28,hatchback,manual,dealer,first-owner,red,2018,Maruti,Petrol,7700.0,Chakala Midc
6699,2016 Honda Brio S MT,mumbai,4.25,hatchback,manual,dealer,first-owner,red,2016,Honda,Petrol,44000.0,Andheri West
6700,2016 Maruti Swift VXI,mumbai,5.2,hatchback,manual,dealer,first-owner,red,2016,Maruti,Petrol,55567.0,Mulund West
6701,2012 Maruti Swift VDI BSIV,mumbai,4.22,hatchback,manual,dealer,first-owner,red,2012,Maruti,Diesel,43000.0,Santacruz East
6702,2016 Datsun RediGO T Option,mumbai,2.99,hatchback,manual,dealer,first-owner,red,2016,Datsun,Petrol,3083.0,Thane West
6703,2010 Chevrolet Spark 1.0 PS,mumbai,1.0,hatchback,manual,dealer,first-owner,red,2010,Chevrolet,Petrol,13402.0,Mulund West
6704,2010 Hyundai i10 Magna,mumbai,2.15,hatchback,manual,dealer,first-owner,red,2010,Hyundai,Petrol,34000.0,Borivali West
6705,2015 Hyundai Grand i10 Magna,mumbai,3.99,hatchback,manual,individual,first-owner,red,2015,Hyundai,Petrol,5000.0,
6706,2011 Hyundai i20 1.2 Sportz Option,mumbai,3.0,hatchback,manual,individual,first-owner,red,2011,Hyundai,Petrol,47500.0,
6707,2012 Volkswagen Polo Petrol Comfortline 1.2L,mumbai,3.25,hatchback,manual,individual,first-owner,red,2012,Volkswagen,Petrol,30000.0,
6708,2015 Hyundai Grand i10 Magna,mumbai,4.95,hatchback,manual,individual,first-owner,red,2015,Hyundai,Petrol,5000.0,
6709,2018 Maruti Swift VDI,mumbai,6.87,hatchback,manual,individual,first-owner,red,2018,Maruti,Diesel,22000.0,
6710,2009 Hyundai i20 Magna,mumbai,2.1,hatchback,manual,individual,first-owner,red,2009,Hyundai,Petrol,68300.0,
6711,2010 Maruti Zen Estilo VXI BSIV,mumbai,1.89,hatchback,manual,individual,first-owner,red,2010,Maruti,Petrol,20000.0,
6712,2012 Hyundai EON Era Plus,mumbai,2.25,hatchback,manual,individual,first-owner,red,2012,Hyundai,Petrol,13000.0,
6713,2015 Chevrolet Beat Diesel LT,mumbai,2.95,hatchback,manual,individual,first-owner,red,2015,Chevrolet,Diesel,20000.0,
6714,2010 Hyundai i10 Era,mumbai,2.0,hatchback,manual,individual,first-owner,red,2010,Hyundai,Petrol,40000.0,
6715,2007 Maruti Wagon R LXI Minor,mumbai,1.5,hatchback,manual,individual,first-owner,red,2007,Maruti,Petrol,110000.0,
6716,2013 Hyundai i20 1.2 Magna,mumbai,3.7,hatchback,manual,dealer,second-owner,red,2013,Hyundai,Petrol,37000.0,Borivali West
6717,2011 Hyundai i20 Asta,mumbai,2.7,hatchback,manual,dealer,second-owner,red,2011,Hyundai,Petrol,61000.0,Dahisar
6718,2009 Hyundai i20 Asta,mumbai,2.25,hatchback,manual,dealer,second-owner,red,2009,Hyundai,Petrol,63200.0,Chakala Midc
6719,2014 Volkswagen Polo 1.2 MPI Highline,mumbai,4.11,hatchback,manual,dealer,second-owner,red,2014,Volkswagen,Petrol,45000.0,Andheri West
6720,2011 Hyundai i20 1.2 Magna,mumbai,2.65,hatchback,manual,dealer,second-owner,red,2011,Hyundai,Petrol,48271.0,Kandivali West
6721,2015 Renault KWID RXT,mumbai,2.71,hatchback,manual,dealer,second-owner,red,2015,Renault,Petrol,37078.0,Andheri East
6722,2013 Hyundai i10 Sportz,mumbai,3.0,hatchback,manual,dealer,second-owner,red,2013,Hyundai,Petrol,56000.0,Kalwa
6723,2010 Nissan Micra XV,mumbai,2.35,hatchback,manual,dealer,second-owner,red,2010,Nissan,Petrol,35000.0,Malad West
6724,2012 Hyundai Grand i10 Sportz 1.2,mumbai,2.99,hatchback,manual,dealer,second-owner,red,2012,Hyundai,Petrol,56000.0,Antop Hill
6725,2011 Toyota Etios Liva GD,mumbai,3.35,hatchback,manual,dealer,second-owner,red,2011,Toyota,Diesel,54244.0,Andheri East
6726,2007 Maruti Swift VXI,mumbai,1.75,hatchback,manual,dealer,second-owner,red,2007,Maruti,Petrol,69000.0,goregaon (w)
6727,2010 Tata Indica Vista Aqua 1.2 Safire,mumbai,1.6,hatchback,manual,dealer,second-owner,red,2010,Tata,Petrol,63000.0,Antop Hill
6728,2012 Hyundai i20 Magna 1.4 CRDi,mumbai,3.75,hatchback,manual,dealer,second-owner,red,2012,Hyundai,Diesel,81425.0,Vitthalwadi
6729,2013 Hyundai EON Magna Plus,mumbai,2.3,hatchback,manual,dealer,second-owner,red,2013,Hyundai,Petrol,20000.0,Santacruz West
6730,2011 Hyundai Grand i10 Era 1.1,mumbai,2.49,hatchback,manual,dealer,second-owner,red,2011,Hyundai,Petrol,85000.0,Borivali West
6731,2012 Chevrolet Beat Diesel LS,mumbai,1.4,hatchback,manual,dealer,second-owner,red,2012,Chevrolet,Diesel,45111.0,Mulund West
6732,2005 Maruti Swift 1.3 VXi,mumbai,1.2,hatchback,manual,dealer,second-owner,red,2005,Maruti,Petrol,67000.0,Kandivali West
6733,2016 Hyundai i20 Sportz 1.2,mumbai,5.0,hatchback,manual,dealer,second-owner,red,2016,Hyundai,Petrol,19900.0,Dombivali-E
6734,2012 Maruti Wagon R LXI CNG,mumbai,2.3,hatchback,manual,individual,second-owner,red,2012,Maruti,CNG,90000.0,
6735,2008 Maruti Swift 1.3 VXi,mumbai,1.8,hatchback,manual,individual,second-owner,red,2008,Maruti,Petrol,43800.0,
6736,2010 Hyundai i10 Era,mumbai,1.65,hatchback,manual,individual,second-owner,red,2010,Hyundai,Petrol,84000.0,
6737,2010 Maruti Wagon R LXI Minor,mumbai,1.8,hatchback,manual,individual,second-owner,red,2010,Maruti,Petrol,70000.0,
6738,2009 Hyundai i10 Magna 1.1L,mumbai,1.55,hatchback,manual,individual,second-owner,red,2009,Hyundai,Petrol,121000.0,
6739,2011 Hyundai i20 1.2 Asta,mumbai,4.0,hatchback,manual,individual,second-owner,red,2011,Hyundai,Petrol,44200.0,
6740,2008 Maruti Swift VXI BSIII,mumbai,2.35,hatchback,manual,individual,second-owner,red,2008,Maruti,Petrol,80000.0,
6741,2013 Hyundai i10 Era,mumbai,2.45,hatchback,manual,dealer,third-owner-or-more,red,2013,Hyundai,Petrol,25000.0,Santacruz Central
6742,2007 Maruti Wagon R LXI Minor,mumbai,1.15,hatchback,manual,dealer,third-owner-or-more,red,2007,Maruti,Petrol,98601.0,Chembur
6743,2010 Hyundai i10 Magna 1.2 iTech SE,mumbai,1.8,hatchback,manual,individual,third-owner-or-more,red,2010,Hyundai,Petrol,60000.0,
6744,2011 Hyundai i20 1.2 Asta,mumbai,2.8,hatchback,manual,individual,third-owner-or-more,red,2011,Hyundai,Petrol,94000.0,
6745,2007 Maruti Wagon R LX BSIII,mumbai,0.8,hatchback,manual,individual,third-owner-or-more,red,2007,Maruti,Petrol,60000.0,
6747,2013 Hyundai i20 Sportz 1.4 CRDi,mumbai,3.75,hatchback,manual,dealer,first-owner,blue,2013,Hyundai,Diesel,75000.0,Goregaon West
6748,2018 Maruti Swift ZXI Plus BSIV,mumbai,6.71,hatchback,manual,dealer,first-owner,blue,2018,Maruti,Petrol,19300.0,Borivali West
6749,2017 Maruti Ignis 1.3 Zeta,mumbai,5.9,hatchback,manual,dealer,first-owner,blue,2017,Maruti,Diesel,51350.0,Thane
6750,2018 Maruti SX4 S Cross Zeta DDiS 200 SH,mumbai,9.45,hatchback,manual,dealer,first-owner,blue,2018,Maruti,Diesel,27970.0,Borivali West
6751,2018 Maruti SX4 S Cross Zeta DDiS 200 SH,mumbai,9.75,hatchback,manual,dealer,first-owner,blue,2018,Maruti,Diesel,28000.0,Bandra West
6752,2017 Maruti Baleno Alpha,mumbai,6.9,hatchback,manual,dealer,first-owner,blue,2017,Maruti,Petrol,32000.0,Andheri West
6753,2016 Hyundai i20 1.2 Asta,mumbai,5.95,hatchback,manual,dealer,first-owner,blue,2016,Hyundai,Petrol,58000.0,Mira Road West
6754,2018 Maruti Baleno Zeta,mumbai,6.9,hatchback,manual,dealer,first-owner,blue,2018,Maruti,Petrol,27000.0,Borivali
6755,2010 Hyundai i20 Sportz,mumbai,2.85,hatchback,manual,dealer,first-owner,blue,2010,Hyundai,Petrol,54000.0,Mira Road West
6756,2016 Renault KWID Climber 1.0 MT,mumbai,3.6,hatchback,manual,dealer,first-owner,blue,2016,Renault,Petrol,30000.0,Malad West
6757,2008 Maruti Wagon R LXI BSIII,mumbai,1.51,hatchback,manual,dealer,first-owner,blue,2008,Maruti,Petrol,70000.0,Vikhroli
6758,2011 Toyota Etios Liva V,mumbai,2.94,hatchback,manual,dealer,first-owner,blue,2011,Toyota,Petrol,70000.0,Kandivali West
6759,2018 Hyundai Grand i10 Magna,mumbai,4.9,hatchback,manual,dealer,first-owner,blue,2018,Hyundai,Petrol,27000.0,Thane
6760,2019 Maruti Celerio VXI CNG,mumbai,5.35,hatchback,manual,dealer,first-owner,blue,2019,Maruti,CNG,14000.0,Matunga
6761,2014 Ford Figo Diesel EXI Option,mumbai,2.98,hatchback,manual,dealer,first-owner,blue,2014,Ford,Diesel,65000.0,Borivali West
6762,2014 Nissan Micra XL,mumbai,3.1,hatchback,manual,dealer,first-owner,blue,2014,Nissan,Petrol,17000.0,Andheri West
6763,2011 Tata Indica Vista Quadrajet VX,mumbai,2.2,hatchback,manual,dealer,first-owner,blue,2011,Tata,Diesel,99100.0,Thane West
6764,2010 Maruti Ritz Genus VXi,mumbai,2.25,hatchback,manual,dealer,first-owner,blue,2010,Maruti,Petrol,108101.0,Andheri West
6765,2012 Hyundai i20 Sportz Plus Diesel,mumbai,4.0,hatchback,manual,dealer,first-owner,blue,2012,Hyundai,Diesel,43000.0,Bazargate
6766,2012 Maruti Wagon R LXI CNG,mumbai,2.8,hatchback,manual,individual,first-owner,blue,2012,Maruti,CNG,59000.0,
6767,2014 Maruti Wagon R LXI CNG,mumbai,3.5,hatchback,manual,individual,first-owner,blue,2014,Maruti,CNG,50000.0,
6768,2010 Tata Nano Std BS IV,mumbai,0.37,hatchback,manual,individual,first-owner,blue,2010,Tata,Petrol,21000.0,
6769,2012 Honda Brio S MT,mumbai,2.49,hatchback,manual,individual,first-owner,blue,2012,Honda,Petrol,72000.0,
6770,2012 Maruti Ritz LDi,mumbai,2.55,hatchback,manual,individual,first-owner,blue,2012,Maruti,Diesel,90000.0,
6771,2011 Maruti Wagon R LXI CNG,mumbai,2.8,hatchback,manual,individual,first-owner,blue,2011,Maruti,CNG,90000.0,
6772,2011 Maruti Swift 1.3 VXi,mumbai,2.95,hatchback,manual,dealer,second-owner,blue,2011,Maruti,Petrol,66496.0,Kandivali West
6773,2011 Hyundai i20 1.2 Sportz Option,mumbai,2.9,hatchback,manual,dealer,second-owner,blue,2011,Hyundai,Petrol,37000.0,Borivali West
6774,2011 Toyota Etios Liva 1.4 GD,mumbai,3.5,hatchback,manual,dealer,second-owner,blue,2011,Toyota,Diesel,56000.0,Kalwa
6775,2009 Maruti Alto LX BSIII,mumbai,1.25,hatchback,manual,dealer,second-owner,blue,2009,Maruti,Petrol,77000.0,Antop Hill
6776,2017 Maruti Baleno 1.2 Alpha,mumbai,6.15,hatchback,manual,dealer,second-owner,blue,2017,Maruti,Petrol,36663.0,Chembur East
6777,2008 Hyundai Grand i10 Magna(O) with Sun Roof,mumbai,1.75,hatchback,manual,dealer,second-owner,blue,2008,Hyundai,Petrol,55000.0,Powai
6778,2006 Maruti Wagon R VXI BSIII,mumbai,0.85,hatchback,manual,dealer,second-owner,blue,2006,Maruti,Petrol,73000.0,Mira Road East
6779,2012 Hyundai i20 Magna 1.2,mumbai,3.25,hatchback,manual,dealer,second-owner,blue,2012,Hyundai,Petrol,77000.0,Thane West
6780,2007 Maruti Swift VXI,mumbai,1.55,hatchback,manual,dealer,second-owner,blue,2007,Maruti,Petrol,58460.0,Vikhroli
6781,2014 Hyundai EON Sportz,mumbai,2.55,hatchback,manual,individual,second-owner,blue,2014,Hyundai,Petrol,44950.0,
6782,2011 Maruti Wagon R VXI BS IV,mumbai,2.57,hatchback,manual,individual,second-owner,blue,2011,Maruti,Petrol,46000.0,
6783,2008 Maruti Wagon R LXI BS IV,mumbai,1.5,hatchback,manual,dealer,third-owner-or-more,blue,2008,Maruti,Petrol,68000.0,Antop Hill
6784,2008 Maruti Alto LXi,mumbai,0.95,hatchback,manual,dealer,third-owner-or-more,blue,2008,Maruti,Petrol,63000.0,Antop Hill
6785,2012 Maruti Swift VDI,mumbai,3.85,hatchback,manual,dealer,first-owner,black,2012,Maruti,Diesel,54000.0,Andheri West
6786,2014 Maruti Swift VXi BSIV,mumbai,4.35,hatchback,manual,dealer,first-owner,black,2014,Maruti,Petrol,44651.0,Chembur
6787,2008 Maruti Wagon R VXI,mumbai,1.45,hatchback,manual,dealer,first-owner,black,2008,Maruti,Petrol,80000.0,Kandivali West
6788,2013 Volkswagen Polo Diesel Comfortline 1.2L,mumbai,3.95,hatchback,manual,dealer,first-owner,black,2013,Volkswagen,Diesel,49000.0,Andheri East
6789,2010 Fiat 500 Lounge,mumbai,12.99,hatchback,manual,dealer,first-owner,black,2010,Fiat,Diesel,39000.0,Navi Mumbai
6790,2009 Hyundai Grand i10 Magna 1.2,mumbai,2.15,hatchback,manual,dealer,first-owner,black,2009,Hyundai,Petrol,65000.0,Andheri West
6791,2012 Maruti Swift VXI BSIV,mumbai,3.5,hatchback,manual,dealer,first-owner,black,2012,Maruti,Petrol,62000.0,Kopar Khairne
